2.00000, 12.00000, 2.00000, 3, 1295.00000, 1.00000, 2.00000, 3.00000, 2, 0, 1.00000, 23, 25.00000, 43, 1, 1.00000, 3.00000, 1.00000, 0, 0, 0.
1.00000, 48.00000, 2.00000, 5, 4308.00000, 1.00000, 2.00000, 3.00000, 2, 0, 4.00000, 22, 24.00000, 43, 1, 1.00000, 3.00000, 1.00000, 0, 0, 0.
2.00000, 12.00000, 2.00000, 0, 1567.00000, 1.00000, 3.00000, 1.00000, 2, 0, 1.00000, 23, 22.00000, 43, 2, 1.00000, 3.00000, 1.00000, 1, 0, 1.
1.00000, 24.00000, 4.00000, 3, 1199.00000, 1.00000, 5.00000, 4.00000, 3, 0, 4.00000, 23, 60.00000, 43, 2, 2.00000, 2.00000, 1.00000, 0, 0, 0.
1.00000, 15.00000, 2.00000, 3, 1403.00000, 1.00000, 3.00000, 2.00000, 2, 0, 4.00000, 23, 28.00000, 43, 1, 1.00000, 3.00000, 1.00000, 0, 0, 1.
1.00000, 24.00000, 2.00000, 0, 1282.00000, 2.00000, 3.00000, 4.00000, 2, 0, 2.00000, 23, 32.00000, 43, 2, 1.00000, 2.00000, 1.00000, 0, 0, 0.
4.00000, 24.00000, 4.00000, 0, 2424.00000, 5.00000, 5.00000, 4.00000, 3, 0, 4.00000, 22, 53.00000, 43, 2, 2.00000, 3.00000, 1.00000, 0, 0, 1.
1.00000, 30.00000, 0.00000, 5, 8072.00000, 5.00000, 2.00000, 2.00000, 3, 0, 3.00000, 23, 25.00000, 41, 2, 3.00000, 3.00000, 1.00000, 0, 0, 1.
2.00000, 24.00000, 2.00000, 4, 12579.00000, 1.00000, 5.00000, 4.00000, 2, 0, 2.00000, 24, 44.00000, 43, 3, 1.00000, 4.00000, 1.00000, 1, 0, 0.
4.00000, 24.00000, 2.00000, 0, 3430.00000, 3.00000, 5.00000, 3.00000, 3, 0, 2.00000, 23, 31.00000, 43, 2, 1.00000, 3.00000, 2.00000, 1, 0, 1.
4.00000, 9.00000, 4.00000, 3, 2134.00000, 1.00000, 3.00000, 4.00000, 3, 0, 4.00000, 23, 48.00000, 43, 2, 3.00000, 3.00000, 1.00000, 1, 0, 1.
1.00000, 6.00000, 2.00000, 0, 2647.00000, 3.00000, 3.00000, 2.00000, 3, 0, 3.00000, 21, 44.00000, 43, 1, 1.00000, 3.00000, 2.00000, 0, 0, 1.
1.00000, 10.00000, 4.00000, 3, 2241.00000, 1.00000, 2.00000, 1.00000, 3, 0, 3.00000, 21, 48.00000, 43, 1, 2.00000, 2.00000, 2.00000, 0, 1, 1.
2.00000, 12.00000, 4.00000, 4, 1804.00000, 2.00000, 2.00000, 3.00000, 3, 0, 4.00000, 22, 44.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
4.00000, 10.00000, 4.00000, 2, 2069.00000, 5.00000, 3.00000, 2.00000, 4, 0, 1.00000, 23, 26.00000, 43, 2, 2.00000, 3.00000, 1.00000, 0, 1, 1.
1.00000, 6.00000, 2.00000, 2, 1374.00000, 1.00000, 3.00000, 1.00000, 3, 0, 2.00000, 21, 36.00000, 41, 2, 1.00000, 2.00000, 1.00000, 1, 0, 1.
4.00000, 6.00000, 0.00000, 0, 426.00000, 1.00000, 5.00000, 4.00000, 4, 0, 4.00000, 23, 39.00000, 43, 2, 1.00000, 2.00000, 1.00000, 0, 0, 1.
3.00000, 12.00000, 1.00000, 0, 409.00000, 4.00000, 3.00000, 3.00000, 2, 0, 3.00000, 21, 42.00000, 43, 1, 2.00000, 3.00000, 1.00000, 0, 0, 1.
2.00000, 7.00000, 2.00000, 0, 2415.00000, 1.00000, 3.00000, 3.00000, 3, 1, 2.00000, 21, 34.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
1.00000, 60.00000, 3.00000, 5, 6836.00000, 1.00000, 5.00000, 3.00000, 3, 0, 4.00000, 24, 63.00000, 43, 2, 2.00000, 3.00000, 1.00000, 1, 0, 0.
2.00000, 18.00000, 2.00000, 5, 1913.00000, 4.00000, 2.00000, 3.00000, 4, 0, 3.00000, 21, 36.00000, 41, 2, 1.00000, 3.00000, 1.00000, 1, 0, 1.
1.00000, 24.00000, 2.00000, 2, 4020.00000, 1.00000, 3.00000, 2.00000, 3, 0, 2.00000, 23, 27.00000, 42, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
2.00000, 18.00000, 2.00000, 3, 5866.00000, 2.00000, 3.00000, 2.00000, 3, 0, 2.00000, 23, 30.00000, 43, 2, 2.00000, 3.00000, 1.00000, 1, 0, 1.
4.00000, 12.00000, 4.00000, 5, 1264.00000, 5.00000, 5.00000, 4.00000, 3, 0, 4.00000, 24, 57.00000, 43, 1, 1.00000, 2.00000, 1.00000, 0, 0, 1.
3.00000, 12.00000, 2.00000, 2, 1474.00000, 1.00000, 2.00000, 4.00000, 2, 0, 1.00000, 22, 33.00000, 41, 2, 1.00000, 4.00000, 1.00000, 1, 0, 1.
2.00000, 45.00000, 4.00000, 0, 4746.00000, 1.00000, 2.00000, 4.00000, 3, 0, 2.00000, 22, 25.00000, 43, 2, 2.00000, 2.00000, 1.00000, 0, 0, 0.
4.00000, 48.00000, 4.00000, 1, 6110.00000, 1.00000, 3.00000, 1.00000, 3, 0, 3.00000, 24, 31.00000, 41, 3, 1.00000, 3.00000, 1.00000, 1, 0, 1.
3.00000, 18.00000, 2.00000, 0, 2100.00000, 1.00000, 3.00000, 4.00000, 3, 2, 2.00000, 21, 37.00000, 42, 2, 1.00000, 3.00000, 1.00000, 0, 0, 0.
3.00000, 10.00000, 2.00000, 6, 1225.00000, 1.00000, 3.00000, 2.00000, 3, 0, 2.00000, 23, 37.00000, 43, 2, 1.00000, 3.00000, 1.00000, 1, 0, 1.
2.00000, 9.00000, 2.00000, 0, 458.00000, 1.00000, 3.00000, 4.00000, 3, 0, 3.00000, 21, 24.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
4.00000, 30.00000, 2.00000, 0, 2333.00000, 3.00000, 5.00000, 4.00000, 3, 0, 2.00000, 23, 30.00000, 41, 2, 1.00000, 4.00000, 1.00000, 0, 0, 1.
2.00000, 12.00000, 2.00000, 0, 1158.00000, 3.00000, 3.00000, 3.00000, 1, 0, 1.00000, 23, 26.00000, 43, 2, 1.00000, 3.00000, 1.00000, 1, 0, 1.
2.00000, 18.00000, 3.00000, 7, 6204.00000, 1.00000, 3.00000, 2.00000, 3, 0, 4.00000, 21, 44.00000, 43, 2, 1.00000, 2.00000, 2.00000, 1, 0, 1.
1.00000, 30.00000, 4.00000, 4, 6187.00000, 2.00000, 4.00000, 1.00000, 4, 0, 4.00000, 23, 24.00000, 43, 1, 2.00000, 3.00000, 1.00000, 0, 0, 1.
1.00000, 48.00000, 4.00000, 4, 6143.00000, 1.00000, 5.00000, 4.00000, 2, 0, 4.00000, 24, 58.00000, 42, 3, 2.00000, 2.00000, 1.00000, 0, 0, 0.
4.00000, 11.00000, 4.00000, 3, 1393.00000, 1.00000, 2.00000, 4.00000, 2, 0, 4.00000, 23, 35.00000, 43, 2, 2.00000, 4.00000, 1.00000, 0, 0, 1.
4.00000, 36.00000, 2.00000, 0, 2299.00000, 3.00000, 5.00000, 4.00000, 3, 0, 4.00000, 23, 39.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
1.00000, 6.00000, 2.00000, 4, 1352.00000, 3.00000, 1.00000, 1.00000, 2, 0, 2.00000, 22, 23.00000, 43, 1, 1.00000, 1.00000, 1.00000, 1, 0, 1.
4.00000, 11.00000, 4.00000, 3, 7228.00000, 1.00000, 3.00000, 1.00000, 3, 0, 4.00000, 22, 39.00000, 43, 2, 2.00000, 2.00000, 1.00000, 0, 0, 1.
4.00000, 12.00000, 2.00000, 0, 2073.00000, 2.00000, 3.00000, 4.00000, 2, 2, 2.00000, 21, 28.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
2.00000, 24.00000, 3.00000, 2, 2333.00000, 5.00000, 2.00000, 4.00000, 3, 0, 2.00000, 22, 29.00000, 41, 2, 1.00000, 2.00000, 1.00000, 0, 0, 1.
2.00000, 27.00000, 3.00000, 4, 5965.00000, 1.00000, 5.00000, 1.00000, 3, 0, 2.00000, 23, 30.00000, 43, 2, 2.00000, 4.00000, 1.00000, 1, 0, 1.
4.00000, 12.00000, 2.00000, 0, 1262.00000, 1.00000, 3.00000, 3.00000, 3, 0, 2.00000, 23, 25.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
4.00000, 18.00000, 2.00000, 4, 3378.00000, 5.00000, 3.00000, 2.00000, 3, 0, 1.00000, 22, 31.00000, 43, 2, 1.00000, 3.00000, 1.00000, 1, 0, 1.
2.00000, 36.00000, 3.00000, 3, 2225.00000, 1.00000, 5.00000, 4.00000, 3, 0, 4.00000, 24, 57.00000, 41, 3, 2.00000, 3.00000, 1.00000, 1, 0, 0.
4.00000, 6.00000, 1.00000, 3, 783.00000, 5.00000, 3.00000, 1.00000, 3, 1, 2.00000, 21, 26.00000, 42, 2, 1.00000, 2.00000, 2.00000, 0, 0, 1.
2.00000, 12.00000, 2.00000, 0, 6468.00000, 5.00000, 1.00000, 2.00000, 3, 0, 1.00000, 24, 52.00000, 43, 2, 1.00000, 4.00000, 1.00000, 1, 0, 0.
4.00000, 36.00000, 4.00000, 0, 9566.00000, 1.00000, 3.00000, 2.00000, 2, 0, 2.00000, 23, 31.00000, 42, 2, 2.00000, 3.00000, 1.00000, 0, 0, 1.
3.00000, 18.00000, 2.00000, 3, 1961.00000, 1.00000, 5.00000, 3.00000, 2, 0, 2.00000, 23, 23.00000, 43, 2, 1.00000, 4.00000, 1.00000, 0, 0, 1.
1.00000, 36.00000, 4.00000, 2, 6229.00000, 1.00000, 2.00000, 4.00000, 2, 2, 4.00000, 24, 23.00000, 43, 1, 2.00000, 2.00000, 1.00000, 1, 0, 0.
2.00000, 9.00000, 2.00000, 5, 1391.00000, 1.00000, 3.00000, 2.00000, 4, 0, 1.00000, 21, 27.00000, 41, 2, 1.00000, 3.00000, 1.00000, 1, 0, 1.
2.00000, 15.00000, 4.00000, 0, 1537.00000, 5.00000, 5.00000, 4.00000, 3, 1, 4.00000, 21, 50.00000, 43, 2, 2.00000, 3.00000, 1.00000, 1, 0, 1.
2.00000, 36.00000, 0.00000, 5, 1953.00000, 1.00000, 5.00000, 4.00000, 3, 0, 4.00000, 24, 61.00000, 43, 3, 1.00000, 4.00000, 1.00000, 1, 0, 0.
2.00000, 48.00000, 0.00000, 5, 14421.00000, 1.00000, 3.00000, 2.00000, 3, 0, 2.00000, 23, 25.00000, 43, 2, 1.00000, 3.00000, 1.00000, 1, 0, 0.
4.00000, 24.00000, 2.00000, 0, 3181.00000, 1.00000, 2.00000, 4.00000, 2, 0, 4.00000, 22, 26.00000, 43, 2, 1.00000, 3.00000, 1.00000, 1, 0, 1.
4.00000, 27.00000, 2.00000, 7, 5190.00000, 5.00000, 5.00000, 4.00000, 3, 0, 4.00000, 22, 48.00000, 43, 2, 4.00000, 3.00000, 2.00000, 1, 0, 1.
4.00000, 12.00000, 2.00000, 0, 2171.00000, 1.00000, 2.00000, 2.00000, 2, 0, 2.00000, 23, 29.00000, 41, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
2.00000, 12.00000, 2.00000, 3, 1007.00000, 4.00000, 3.00000, 4.00000, 4, 0, 1.00000, 21, 22.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
4.00000, 36.00000, 2.00000, 1, 1819.00000, 1.00000, 3.00000, 4.00000, 3, 0, 4.00000, 24, 37.00000, 42, 3, 1.00000, 3.00000, 1.00000, 1, 0, 0.
4.00000, 36.00000, 2.00000, 0, 2394.00000, 5.00000, 3.00000, 4.00000, 2, 0, 4.00000, 23, 25.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
4.00000, 36.00000, 2.00000, 4, 8133.00000, 1.00000, 3.00000, 1.00000, 2, 0, 2.00000, 22, 30.00000, 41, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
4.00000, 7.00000, 4.00000, 0, 730.00000, 5.00000, 5.00000, 4.00000, 3, 0, 2.00000, 22, 46.00000, 43, 1, 2.00000, 2.00000, 1.00000, 1, 0, 1.
1.00000, 8.00000, 4.00000, 9, 1164.00000, 1.00000, 5.00000, 3.00000, 3, 0, 4.00000, 24, 51.00000, 41, 3, 2.00000, 4.00000, 2.00000, 1, 0, 1.
2.00000, 42.00000, 4.00000, 5, 5954.00000, 1.00000, 4.00000, 2.00000, 2, 0, 1.00000, 21, 41.00000, 41, 2, 2.00000, 2.00000, 1.00000, 0, 0, 1.
1.00000, 36.00000, 2.00000, 1, 1977.00000, 5.00000, 5.00000, 4.00000, 3, 0, 4.00000, 24, 40.00000, 43, 2, 1.00000, 4.00000, 1.00000, 1, 0, 0.
1.00000, 12.00000, 4.00000, 4, 1526.00000, 1.00000, 5.00000, 4.00000, 3, 0, 4.00000, 24, 66.00000, 43, 3, 2.00000, 4.00000, 1.00000, 0, 0, 1.
1.00000, 42.00000, 2.00000, 0, 3965.00000, 1.00000, 2.00000, 4.00000, 3, 0, 3.00000, 23, 34.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 0.
2.00000, 11.00000, 3.00000, 0, 4771.00000, 1.00000, 4.00000, 2.00000, 3, 0, 4.00000, 22, 51.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
4.00000, 54.00000, 0.00000, 4, 9436.00000, 5.00000, 3.00000, 2.00000, 3, 0, 2.00000, 22, 39.00000, 43, 2, 1.00000, 2.00000, 2.00000, 0, 0, 1.
2.00000, 30.00000, 2.00000, 2, 3832.00000, 1.00000, 2.00000, 2.00000, 4, 0, 1.00000, 22, 22.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
4.00000, 24.00000, 2.00000, 0, 5943.00000, 5.00000, 2.00000, 1.00000, 2, 0, 1.00000, 23, 44.00000, 43, 2, 2.00000, 3.00000, 1.00000, 1, 0, 0.
4.00000, 15.00000, 2.00000, 0, 1213.00000, 3.00000, 5.00000, 4.00000, 3, 0, 3.00000, 22, 47.00000, 42, 2, 1.00000, 3.00000, 1.00000, 1, 0, 1.
4.00000, 18.00000, 2.00000, 5, 1568.00000, 2.00000, 3.00000, 3.00000, 2, 0, 4.00000, 22, 24.00000, 43, 1, 1.00000, 2.00000, 1.00000, 0, 0, 1.
1.00000, 24.00000, 2.00000, 9, 1755.00000, 1.00000, 5.00000, 4.00000, 2, 1, 4.00000, 21, 58.00000, 43, 2, 1.00000, 2.00000, 1.00000, 1, 0, 1.
1.00000, 10.00000, 2.00000, 0, 2315.00000, 1.00000, 5.00000, 3.00000, 3, 0, 4.00000, 21, 52.00000, 43, 2, 1.00000, 2.00000, 1.00000, 0, 0, 1.
4.00000, 12.00000, 4.00000, 5, 1412.00000, 1.00000, 3.00000, 4.00000, 2, 1, 2.00000, 21, 29.00000, 43, 2, 2.00000, 4.00000, 1.00000, 1, 0, 1.
2.00000, 18.00000, 4.00000, 2, 1295.00000, 1.00000, 2.00000, 4.00000, 2, 0, 1.00000, 22, 27.00000, 43, 2, 2.00000, 3.00000, 1.00000, 0, 0, 1.
2.00000, 36.00000, 2.00000, 1, 12612.00000, 2.00000, 3.00000, 1.00000, 3, 0, 4.00000, 24, 47.00000, 43, 3, 1.00000, 3.00000, 2.00000, 1, 0, 0.
1.00000, 18.00000, 2.00000, 3, 2249.00000, 2.00000, 4.00000, 4.00000, 3, 0, 3.00000, 23, 30.00000, 43, 2, 1.00000, 4.00000, 2.00000, 1, 0, 1.
1.00000, 12.00000, 0.00000, 7, 1108.00000, 1.00000, 4.00000, 4.00000, 3, 0, 3.00000, 21, 28.00000, 43, 2, 2.00000, 3.00000, 1.00000, 0, 0, 0.
4.00000, 12.00000, 4.00000, 0, 618.00000, 1.00000, 5.00000, 4.00000, 3, 0, 4.00000, 21, 56.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
1.00000, 12.00000, 4.00000, 4, 1409.00000, 1.00000, 5.00000, 4.00000, 3, 0, 3.00000, 21, 54.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
4.00000, 12.00000, 4.00000, 0, 797.00000, 5.00000, 5.00000, 4.00000, 2, 0, 3.00000, 22, 33.00000, 41, 2, 1.00000, 2.00000, 2.00000, 0, 0, 0.
3.00000, 24.00000, 4.00000, 2, 3617.00000, 5.00000, 5.00000, 4.00000, 3, 2, 4.00000, 24, 20.00000, 43, 1, 2.00000, 3.00000, 1.00000, 0, 0, 1.
2.00000, 12.00000, 2.00000, 3, 1318.00000, 4.00000, 5.00000, 4.00000, 3, 0, 4.00000, 21, 54.00000, 43, 2, 1.00000, 3.00000, 1.00000, 1, 0, 1.
2.00000, 54.00000, 0.00000, 5, 15945.00000, 1.00000, 2.00000, 3.00000, 3, 0, 4.00000, 24, 58.00000, 43, 1, 1.00000, 3.00000, 1.00000, 1, 0, 0.
4.00000, 12.00000, 4.00000, 1, 2012.00000, 5.00000, 4.00000, 4.00000, 2, 0, 2.00000, 23, 61.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
2.00000, 18.00000, 2.00000, 5, 2622.00000, 2.00000, 3.00000, 4.00000, 3, 0, 4.00000, 23, 34.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
2.00000, 36.00000, 4.00000, 0, 2337.00000, 1.00000, 5.00000, 4.00000, 3, 0, 4.00000, 21, 36.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
2.00000, 20.00000, 3.00000, 4, 7057.00000, 5.00000, 4.00000, 3.00000, 3, 0, 4.00000, 22, 36.00000, 41, 1, 2.00000, 4.00000, 2.00000, 1, 0, 1.
4.00000, 24.00000, 2.00000, 3, 1469.00000, 2.00000, 5.00000, 4.00000, 4, 0, 4.00000, 21, 41.00000, 43, 1, 1.00000, 2.00000, 1.00000, 0, 0, 1.
2.00000, 36.00000, 2.00000, 0, 2323.00000, 1.00000, 4.00000, 4.00000, 3, 0, 4.00000, 23, 24.00000, 43, 1, 1.00000, 3.00000, 1.00000, 0, 0, 1.
4.00000, 6.00000, 3.00000, 0, 932.00000, 1.00000, 3.00000, 3.00000, 2, 0, 2.00000, 21, 24.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
2.00000, 9.00000, 4.00000, 2, 1919.00000, 1.00000, 4.00000, 4.00000, 3, 0, 3.00000, 23, 35.00000, 43, 1, 1.00000, 3.00000, 1.00000, 1, 0, 1.
4.00000, 12.00000, 2.00000, 4, 2445.00000, 5.00000, 2.00000, 2.00000, 4, 0, 4.00000, 23, 26.00000, 43, 1, 1.00000, 3.00000, 1.00000, 1, 0, 1.
2.00000, 24.00000, 4.00000, 9, 11938.00000, 1.00000, 3.00000, 2.00000, 3, 2, 3.00000, 23, 39.00000, 43, 2, 2.00000, 4.00000, 2.00000, 1, 0, 0.
4.00000, 18.00000, 1.00000, 3, 6458.00000, 1.00000, 5.00000, 2.00000, 3, 0, 4.00000, 24, 39.00000, 41, 2, 2.00000, 4.00000, 2.00000, 1, 0, 0.
2.00000, 12.00000, 2.00000, 3, 6078.00000, 1.00000, 4.00000, 2.00000, 3, 0, 2.00000, 23, 32.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
1.00000, 24.00000, 2.00000, 2, 7721.00000, 5.00000, 2.00000, 1.00000, 2, 0, 2.00000, 22, 30.00000, 43, 2, 1.00000, 3.00000, 1.00000, 1, 1, 1.
2.00000, 14.00000, 2.00000, 5, 1410.00000, 3.00000, 5.00000, 1.00000, 4, 0, 2.00000, 21, 35.00000, 43, 2, 1.00000, 3.00000, 1.00000, 1, 0, 1.
2.00000, 6.00000, 3.00000, 5, 1449.00000, 2.00000, 5.00000, 1.00000, 1, 0, 2.00000, 23, 31.00000, 41, 2, 2.00000, 3.00000, 2.00000, 0, 0, 1.
3.00000, 15.00000, 2.00000, 1, 392.00000, 1.00000, 2.00000, 4.00000, 2, 0, 4.00000, 22, 23.00000, 43, 1, 1.00000, 3.00000, 1.00000, 1, 0, 1.
2.00000, 18.00000, 2.00000, 3, 6260.00000, 1.00000, 4.00000, 3.00000, 3, 0, 3.00000, 21, 28.00000, 43, 1, 1.00000, 2.00000, 1.00000, 0, 0, 1.
4.00000, 36.00000, 4.00000, 3, 7855.00000, 1.00000, 3.00000, 4.00000, 2, 0, 2.00000, 21, 25.00000, 42, 2, 2.00000, 3.00000, 1.00000, 1, 0, 0.
1.00000, 12.00000, 2.00000, 0, 1680.00000, 3.00000, 5.00000, 3.00000, 4, 0, 1.00000, 21, 35.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
4.00000, 48.00000, 4.00000, 0, 3578.00000, 5.00000, 5.00000, 4.00000, 3, 0, 1.00000, 21, 47.00000, 43, 2, 1.00000, 3.00000, 1.00000, 1, 0, 1.
1.00000, 42.00000, 2.00000, 0, 7174.00000, 5.00000, 4.00000, 4.00000, 2, 0, 3.00000, 23, 30.00000, 43, 2, 1.00000, 4.00000, 1.00000, 1, 0, 0.
1.00000, 10.00000, 4.00000, 2, 2132.00000, 5.00000, 2.00000, 2.00000, 2, 2, 3.00000, 21, 27.00000, 43, 1, 2.00000, 3.00000, 1.00000, 0, 1, 1.
1.00000, 33.00000, 4.00000, 2, 4281.00000, 3.00000, 3.00000, 1.00000, 2, 0, 4.00000, 23, 23.00000, 43, 2, 2.00000, 3.00000, 1.00000, 0, 0, 0.
2.00000, 12.00000, 4.00000, 3, 2366.00000, 3.00000, 4.00000, 3.00000, 1, 0, 3.00000, 23, 36.00000, 43, 2, 1.00000, 4.00000, 1.00000, 1, 0, 1.
1.00000, 21.00000, 2.00000, 0, 1835.00000, 1.00000, 3.00000, 3.00000, 2, 0, 2.00000, 21, 25.00000, 43, 2, 2.00000, 3.00000, 1.00000, 1, 0, 0.
4.00000, 24.00000, 4.00000, 4, 3868.00000, 1.00000, 5.00000, 4.00000, 2, 0, 2.00000, 23, 41.00000, 43, 1, 2.00000, 4.00000, 1.00000, 1, 0, 1.
4.00000, 12.00000, 2.00000, 2, 1768.00000, 1.00000, 3.00000, 3.00000, 3, 0, 2.00000, 21, 24.00000, 43, 1, 1.00000, 2.00000, 1.00000, 0, 0, 1.
3.00000, 10.00000, 4.00000, 3, 781.00000, 1.00000, 5.00000, 4.00000, 3, 0, 4.00000, 24, 63.00000, 43, 3, 2.00000, 3.00000, 1.00000, 1, 0, 1.
2.00000, 18.00000, 2.00000, 2, 1924.00000, 5.00000, 2.00000, 4.00000, 2, 0, 3.00000, 21, 27.00000, 43, 1, 1.00000, 3.00000, 1.00000, 0, 0, 0.
1.00000, 12.00000, 4.00000, 3, 2121.00000, 1.00000, 3.00000, 4.00000, 3, 0, 2.00000, 22, 30.00000, 43, 2, 2.00000, 3.00000, 1.00000, 0, 0, 1.
1.00000, 12.00000, 2.00000, 0, 701.00000, 1.00000, 3.00000, 4.00000, 4, 0, 2.00000, 21, 40.00000, 43, 2, 1.00000, 2.00000, 1.00000, 0, 0, 1.
2.00000, 12.00000, 2.00000, 7, 639.00000, 1.00000, 3.00000, 4.00000, 3, 0, 2.00000, 23, 30.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 0.
2.00000, 12.00000, 4.00000, 4, 1860.00000, 1.00000, 1.00000, 4.00000, 3, 0, 2.00000, 23, 34.00000, 43, 2, 2.00000, 4.00000, 1.00000, 1, 0, 1.
1.00000, 12.00000, 4.00000, 3, 3499.00000, 1.00000, 3.00000, 3.00000, 2, 2, 2.00000, 21, 29.00000, 43, 2, 2.00000, 3.00000, 1.00000, 0, 0, 0.
2.00000, 48.00000, 2.00000, 3, 8487.00000, 5.00000, 4.00000, 1.00000, 2, 0, 2.00000, 23, 24.00000, 43, 2, 1.00000, 3.00000, 1.00000, 0, 0, 1.
1.00000, 36.00000, 3.00000, 1, 6887.00000, 1.00000, 3.00000, 4.00000, 3, 0, 3.00000, 22, 29.00000, 42, 2, 1.00000, 3.00000, 1.00000, 1, 0, 0.
4.00000, 15.00000, 2.00000, 2, 2708.00000, 1.00000, 2.00000, 2.00000, 3, 0, 3.00000, 22, 27.00000, 41, 2, 2.00000, 2.00000, 1.00000, 0, 0, 1.
4.00000, 18.00000, 2.00000, 2, 1984.00000, 1.00000, 3.00000, 4.00000, 3, 0, 4.00000, 24, 47.00000, 41, 3, 2.00000, 3.00000, 1.00000, 0, 0, 1.
4.00000, 60.00000, 2.00000, 0, 10144.00000, 2.00000, 4.00000, 2.00000, 2, 0, 4.00000, 21, 21.00000, 43, 2, 1.00000, 3.00000, 1.00000, 1, 0, 1.
4.00000, 12.00000, 4.00000, 0, 1240.00000, 5.00000, 5.00000, 4.00000, 2, 0, 2.00000, 21, 38.00000, 43, 2, 2.00000, 3.00000, 1.00000, 1, 0, 1.
4.00000, 27.00000, 3.00000, 4, 8613.00000, 4.00000, 3.00000, 2.00000, 3, 0, 2.00000, 23, 27.00000, 43, 2, 2.00000, 3.00000, 1.00000, 0, 0, 1.
2.00000, 12.00000, 2.00000, 0, 766.00000, 3.00000, 3.00000, 4.00000, 3, 0, 3.00000, 21, 66.00000, 43, 2, 1.00000, 2.00000, 1.00000, 0, 0, 0.
2.00000, 15.00000, 4.00000, 0, 2728.00000, 5.00000, 4.00000, 4.00000, 3, 1, 2.00000, 21, 35.00000, 41, 2, 3.00000, 3.00000, 1.00000, 1, 0, 1.
3.00000, 12.00000, 2.00000, 0, 1881.00000, 1.00000, 3.00000, 2.00000, 2, 0, 2.00000, 23, 44.00000, 43, 1, 1.00000, 2.00000, 1.00000, 1, 0, 1.
