1, 41.17000, 1.33500, 2, 2, 4, 0.16500, 0, 0, 0.00000, 0, 2, 168.00000, 1.00000, 0.
1, 41.58000, 1.75000, 2, 4, 4, 0.21000, 1, 0, 0.00000, 0, 2, 160.00000, 1.00000, 0.
1, 19.50000, 9.58500, 2, 6, 4, 0.79000, 0, 0, 0.00000, 0, 2, 80.00000, 351.00000, 0.
1, 32.75000, 1.50000, 2, 13, 8, 5.50000, 1, 1, 3.00000, 1, 2, 0.00000, 1.00000, 1.
1, 22.50000, 0.12500, 1, 4, 4, 0.12500, 0, 0, 0.00000, 0, 2, 200.00000, 71.00000, 0.
1, 33.17000, 3.04000, 1, 8, 8, 2.04000, 1, 1, 1.00000, 1, 2, 180.00000, 18028.00000, 1.
0, 30.67000, 12.00000, 2, 8, 4, 2.00000, 1, 1, 1.00000, 0, 2, 220.00000, 20.00000, 1.
1, 23.08000, 2.50000, 2, 8, 4, 1.08500, 1, 1, 11.00000, 1, 2, 60.00000, 2185.00000, 1.
1, 27.00000, 0.75000, 2, 8, 8, 4.25000, 1, 1, 3.00000, 1, 2, 312.00000, 151.00000, 1.
0, 20.42000, 10.50000, 1, 14, 8, 0.00000, 0, 0, 0.00000, 1, 2, 154.00000, 33.00000, 0.
1, 52.33000, 1.37500, 1, 8, 8, 9.46000, 1, 0, 0.00000, 1, 2, 200.00000, 101.00000, 0.
1, 23.08000, 11.50000, 2, 9, 8, 2.12500, 1, 1, 11.00000, 1, 2, 290.00000, 285.00000, 1.
1, 42.83000, 1.25000, 2, 7, 4, 13.87500, 0, 1, 1.00000, 1, 2, 352.00000, 113.00000, 0.
1, 74.83000, 19.00000, 1, 1, 1, 0.04000, 0, 1, 2.00000, 0, 2, 0.00000, 352.00000, 0.
1, 25.00000, 12.50000, 2, 6, 4, 3.00000, 1, 0, 0.00000, 1, 1, 20.00000, 1.00000, 1.
1, 39.58000, 13.91500, 2, 9, 4, 8.62500, 1, 1, 6.00000, 1, 2, 70.00000, 1.00000, 1.
0, 47.75000, 8.00000, 2, 8, 4, 7.87500, 1, 1, 6.00000, 1, 2, 0.00000, 1261.00000, 1.
0, 47.42000, 3.00000, 2, 14, 4, 13.87500, 1, 1, 2.00000, 1, 2, 519.00000, 1705.00000, 1.
1, 23.17000, 0.00000, 2, 13, 4, 0.08500, 1, 0, 0.00000, 0, 2, 0.00000, 1.00000, 1.
1, 22.58000, 1.50000, 1, 6, 4, 0.54000, 0, 0, 0.00000, 1, 2, 120.00000, 68.00000, 0.
1, 26.75000, 1.12500, 2, 14, 8, 1.25000, 1, 0, 0.00000, 0, 2, 0.00000, 5299.00000, 1.
1, 63.33000, 0.54000, 2, 8, 4, 0.58500, 1, 1, 3.00000, 1, 2, 180.00000, 1.00000, 0.
1, 23.75000, 0.41500, 1, 8, 4, 0.04000, 0, 1, 2.00000, 0, 2, 128.00000, 7.00000, 0.
0, 20.75000, 10.25000, 2, 11, 4, 0.71000, 1, 1, 2.00000, 1, 2, 49.00000, 1.00000, 1.
0, 24.50000, 1.75000, 1, 8, 4, 0.16500, 0, 0, 0.00000, 0, 2, 132.00000, 1.00000, 0.
1, 16.17000, 0.04000, 2, 8, 4, 0.04000, 0, 0, 0.00000, 0, 2, 0.00000, 1.00000, 1.
0, 29.50000, 2.00000, 1, 10, 8, 2.00000, 0, 0, 0.00000, 0, 2, 256.00000, 18.00000, 0.
0, 52.83000, 15.00000, 2, 8, 4, 5.50000, 1, 1, 14.00000, 0, 2, 0.00000, 2201.00000, 1.
1, 32.33000, 3.50000, 2, 4, 4, 0.50000, 0, 0, 0.00000, 1, 2, 232.00000, 1.00000, 0.
1, 21.08000, 4.12500, 1, 3, 8, 0.04000, 0, 0, 0.00000, 0, 2, 140.00000, 101.00000, 0.
1, 28.17000, 0.12500, 1, 4, 4, 0.08500, 0, 0, 0.00000, 0, 2, 216.00000, 2101.00000, 0.
1, 19.00000, 1.75000, 1, 8, 4, 2.33500, 0, 0, 0.00000, 1, 2, 112.00000, 7.00000, 0.
1, 27.58000, 3.25000, 1, 11, 8, 5.08500, 0, 1, 2.00000, 1, 2, 369.00000, 2.00000, 0.
1, 27.83000, 1.50000, 2, 9, 4, 2.00000, 1, 1, 11.00000, 1, 2, 434.00000, 36.00000, 1.
1, 40.00000, 6.50000, 2, 6, 5, 3.50000, 1, 1, 1.00000, 0, 2, 0.00000, 501.00000, 1.
0, 37.33000, 2.50000, 2, 3, 8, 0.21000, 0, 0, 0.00000, 0, 2, 260.00000, 247.00000, 0.
1, 42.50000, 4.91500, 1, 9, 4, 3.16500, 1, 0, 0.00000, 1, 2, 52.00000, 1443.00000, 1.
1, 56.75000, 12.25000, 2, 7, 4, 1.25000, 1, 1, 4.00000, 1, 2, 200.00000, 1.00000, 1.
1, 43.17000, 5.00000, 2, 3, 5, 2.25000, 0, 0, 0.00000, 1, 2, 141.00000, 1.00000, 0.
0, 23.75000, 0.71000, 2, 9, 4, 0.25000, 0, 1, 1.00000, 1, 2, 240.00000, 5.00000, 0.
1, 18.50000, 2.00000, 2, 3, 4, 1.50000, 1, 1, 2.00000, 0, 2, 120.00000, 301.00000, 1.
0, 40.83000, 3.50000, 2, 3, 5, 0.50000, 0, 0, 0.00000, 0, 1, 1160.00000, 1.00000, 0.
0, 24.50000, 0.50000, 2, 11, 8, 1.50000, 1, 0, 0.00000, 0, 2, 280.00000, 825.00000, 1.
1, 42.00000, 9.79000, 2, 14, 8, 7.96000, 1, 1, 8.00000, 0, 2, 0.00000, 1.00000, 1.
0, 19.50000, 0.16500, 2, 11, 4, 0.04000, 0, 0, 0.00000, 1, 2, 380.00000, 1.00000, 0.
1, 21.50000, 11.50000, 2, 3, 4, 0.50000, 1, 0, 0.00000, 1, 2, 100.00000, 69.00000, 0.
1, 31.25000, 2.83500, 2, 1, 1, 0.00000, 0, 1, 5.00000, 0, 2, 176.00000, 147.00000, 0.
1, 27.25000, 1.58500, 2, 13, 8, 1.83500, 1, 1, 12.00000, 1, 2, 583.00000, 714.00000, 1.
1, 48.75000, 26.33500, 1, 1, 1, 0.00000, 1, 0, 0.00000, 1, 2, 0.00000, 1.00000, 0.
0, 30.42000, 1.37500, 2, 9, 8, 0.04000, 0, 1, 3.00000, 0, 2, 0.00000, 34.00000, 0.
1, 29.42000, 1.25000, 2, 9, 4, 1.75000, 0, 0, 0.00000, 0, 2, 200.00000, 1.00000, 0.
1, 28.25000, 5.04000, 1, 8, 5, 1.50000, 1, 1, 8.00000, 1, 2, 144.00000, 8.00000, 1.
1, 40.25000, 21.50000, 2, 10, 9, 20.00000, 1, 1, 11.00000, 0, 2, 0.00000, 1201.00000, 1.
1, 36.50000, 4.25000, 2, 11, 4, 3.50000, 0, 0, 0.00000, 0, 2, 454.00000, 51.00000, 0.
1, 25.58000, 0.33500, 2, 4, 8, 3.50000, 0, 0, 0.00000, 1, 2, 340.00000, 1.00000, 0.
1, 29.83000, 3.50000, 2, 8, 4, 0.16500, 0, 0, 0.00000, 0, 2, 216.00000, 1.00000, 0.
1, 23.08000, 0.00000, 2, 4, 4, 1.00000, 0, 1, 11.00000, 0, 1, 0.00000, 1.00000, 0.
0, 32.17000, 1.46000, 2, 9, 4, 1.08500, 1, 1, 16.00000, 0, 2, 120.00000, 2080.00000, 1.
1, 25.17000, 3.50000, 2, 13, 4, 0.62500, 1, 1, 7.00000, 0, 2, 0.00000, 7060.00000, 1.
0, 35.17000, 3.75000, 2, 1, 1, 0.00000, 0, 1, 6.00000, 0, 2, 0.00000, 201.00000, 0.
0, 18.58000, 10.00000, 2, 2, 4, 0.41500, 0, 0, 0.00000, 0, 2, 80.00000, 43.00000, 0.
1, 39.92000, 5.00000, 2, 3, 5, 0.21000, 0, 0, 0.00000, 0, 2, 550.00000, 1.00000, 0.
1, 23.42000, 1.00000, 2, 8, 4, 0.50000, 0, 0, 0.00000, 1, 1, 280.00000, 1.00000, 0.
1, 37.58000, 0.00000, 2, 8, 4, 0.00000, 0, 0, 0.00000, 0, 3, 184.00000, 1.00000, 1.
0, 24.75000, 13.66500, 2, 11, 8, 1.50000, 0, 0, 0.00000, 0, 2, 280.00000, 2.00000, 0.
0, 47.00000, 13.00000, 2, 3, 5, 5.16500, 1, 1, 9.00000, 1, 2, 0.00000, 1.00000, 1.
1, 34.17000, 5.25000, 2, 9, 4, 0.08500, 0, 0, 0.00000, 1, 2, 290.00000, 7.00000, 1.
1, 22.17000, 0.58500, 1, 1, 1, 0.00000, 0, 0, 0.00000, 0, 2, 100.00000, 1.00000, 0.
1, 27.75000, 1.29000, 2, 4, 8, 0.25000, 0, 0, 0.00000, 1, 1, 140.00000, 1.00000, 0.
1, 42.75000, 4.08500, 2, 6, 4, 0.04000, 0, 0, 0.00000, 0, 2, 108.00000, 101.00000, 0.
1, 28.67000, 14.50000, 2, 2, 4, 0.12500, 0, 0, 0.00000, 0, 2, 0.00000, 287.00000, 0.
1, 36.25000, 5.00000, 2, 8, 5, 2.50000, 1, 1, 6.00000, 0, 2, 0.00000, 368.00000, 1.
0, 18.17000, 10.00000, 1, 11, 8, 0.16500, 0, 0, 0.00000, 0, 2, 340.00000, 1.00000, 0.
1, 21.25000, 1.50000, 2, 9, 4, 1.50000, 0, 0, 0.00000, 0, 2, 150.00000, 9.00000, 1.
0, 38.92000, 1.66500, 2, 6, 4, 0.25000, 0, 0, 0.00000, 0, 2, 0.00000, 391.00000, 0.
1, 31.83000, 0.04000, 1, 7, 4, 0.04000, 0, 0, 0.00000, 0, 2, 0.00000, 1.00000, 0.
0, 17.33000, 9.50000, 2, 6, 4, 1.75000, 0, 1, 10.00000, 1, 2, 0.00000, 11.00000, 0.
0, 20.42000, 0.83500, 2, 11, 4, 1.58500, 1, 1, 1.00000, 0, 2, 0.00000, 1.00000, 1.
0, 39.08000, 4.00000, 2, 8, 4, 3.00000, 0, 0, 0.00000, 0, 2, 480.00000, 1.00000, 0.
1, 38.67000, 0.21000, 2, 4, 4, 0.08500, 1, 0, 0.00000, 1, 2, 280.00000, 1.00000, 1.
1, 27.67000, 13.75000, 2, 9, 4, 5.75000, 1, 0, 0.00000, 1, 2, 487.00000, 501.00000, 1.
1, 27.75000, 0.58500, 1, 13, 4, 0.25000, 1, 1, 2.00000, 0, 2, 260.00000, 501.00000, 1.
1, 19.00000, 0.00000, 1, 1, 1, 0.00000, 0, 1, 4.00000, 0, 2, 45.00000, 2.00000, 0.
0, 25.00000, 0.87500, 2, 14, 8, 1.04000, 1, 0, 0.00000, 1, 2, 160.00000, 5861.00000, 1.
1, 27.67000, 2.00000, 2, 14, 8, 1.00000, 1, 1, 4.00000, 0, 2, 140.00000, 7545.00000, 1.
1, 22.25000, 9.00000, 2, 6, 4, 0.08500, 0, 0, 0.00000, 0, 2, 0.00000, 1.00000, 0.
0, 49.83000, 13.58500, 2, 4, 8, 8.50000, 1, 0, 0.00000, 1, 2, 0.00000, 1.00000, 1.
1, 32.33000, 2.50000, 2, 8, 4, 1.25000, 0, 0, 0.00000, 1, 2, 280.00000, 1.00000, 0.
1, 38.25000, 10.12500, 1, 4, 4, 0.12500, 0, 0, 0.00000, 0, 2, 160.00000, 1.00000, 0.
1, 47.33000, 6.50000, 2, 8, 4, 1.00000, 0, 0, 0.00000, 1, 2, 0.00000, 229.00000, 0.
1, 27.83000, 4.00000, 1, 3, 8, 5.75000, 1, 1, 2.00000, 1, 2, 75.00000, 1.00000, 0.
0, 35.75000, 0.91500, 2, 6, 4, 0.75000, 1, 1, 4.00000, 0, 2, 0.00000, 1584.00000, 1.
1, 33.58000, 0.25000, 2, 3, 5, 4.00000, 0, 0, 0.00000, 1, 1, 420.00000, 1.00000, 0.
1, 34.08000, 0.08000, 1, 7, 5, 0.04000, 1, 1, 1.00000, 1, 2, 280.00000, 2001.00000, 1.
0, 20.75000, 10.33500, 2, 13, 8, 0.33500, 1, 1, 1.00000, 1, 2, 80.00000, 51.00000, 1.
1, 33.17000, 1.00000, 2, 14, 4, 0.75000, 1, 1, 7.00000, 1, 2, 340.00000, 4072.00000, 1.
1, 22.75000, 11.00000, 2, 11, 4, 2.50000, 1, 1, 7.00000, 1, 2, 100.00000, 810.00000, 1.
1, 48.75000, 8.50000, 2, 8, 8, 12.50000, 1, 1, 9.00000, 0, 2, 181.00000, 1656.00000, 1.
1, 40.58000, 5.00000, 2, 8, 4, 5.00000, 1, 1, 7.00000, 0, 2, 0.00000, 3066.00000, 1.
1, 20.67000, 0.83500, 1, 8, 4, 2.00000, 0, 0, 0.00000, 1, 1, 240.00000, 1.00000, 0.
0, 38.75000, 1.50000, 2, 1, 1, 0.00000, 0, 0, 0.00000, 0, 2, 76.00000, 1.00000, 0.
0, 57.08000, 19.50000, 2, 8, 4, 5.50000, 1, 1, 7.00000, 0, 2, 0.00000, 3001.00000, 1.
0, 31.25000, 3.75000, 2, 13, 8, 0.62500, 1, 1, 9.00000, 1, 2, 181.00000, 1.00000, 1.
1, 22.00000, 0.79000, 2, 9, 4, 0.29000, 0, 1, 1.00000, 0, 2, 420.00000, 284.00000, 0.
0, 58.33000, 10.00000, 2, 11, 4, 4.00000, 1, 1, 14.00000, 0, 2, 0.00000, 1603.00000, 1.
1, 28.92000, 0.37500, 2, 8, 4, 0.29000, 0, 0, 0.00000, 0, 2, 220.00000, 141.00000, 0.
0, 46.00000, 4.00000, 2, 5, 3, 0.00000, 1, 0, 0.00000, 0, 2, 100.00000, 961.00000, 1.
1, 21.00000, 3.00000, 1, 2, 4, 1.08500, 1, 1, 8.00000, 1, 2, 160.00000, 2.00000, 1.
0, 24.75000, 12.50000, 2, 6, 4, 1.50000, 1, 1, 12.00000, 1, 2, 120.00000, 568.00000, 1.
0, 20.83000, 0.50000, 1, 10, 2, 1.00000, 0, 0, 0.00000, 0, 2, 260.00000, 1.00000, 0.
1, 24.58000, 13.50000, 1, 1, 1, 0.00000, 0, 0, 0.00000, 0, 2, 184.00000, 1.00000, 0.
0, 26.50000, 2.71000, 1, 8, 4, 0.08500, 0, 0, 0.00000, 0, 1, 80.00000, 1.00000, 0.
1, 40.92000, 0.83500, 2, 1, 1, 0.00000, 1, 0, 0.00000, 0, 2, 130.00000, 2.00000, 0.
0, 38.33000, 4.41500, 2, 8, 4, 0.12500, 0, 0, 0.00000, 0, 2, 160.00000, 1.00000, 0.
1, 19.58000, 0.58500, 2, 1, 1, 0.00000, 0, 1, 3.00000, 0, 2, 350.00000, 770.00000, 0.
1, 39.25000, 9.50000, 2, 7, 4, 6.50000, 1, 1, 14.00000, 0, 2, 240.00000, 4608.00000, 1.
1, 25.75000, 0.50000, 2, 8, 4, 1.46000, 1, 1, 5.00000, 1, 2, 312.00000, 1.00000, 1.
0, 46.08000, 3.00000, 2, 8, 4, 2.37500, 1, 1, 8.00000, 1, 2, 396.00000, 4160.00000, 1.
1, 19.67000, 10.00000, 1, 4, 8, 0.83500, 1, 0, 0.00000, 1, 2, 140.00000, 1.00000, 0.
0, 22.25000, 1.25000, 1, 1, 1, 3.25000, 0, 0, 0.00000, 0, 2, 280.00000, 1.00000, 0.
1, 18.83000, 3.54000, 1, 1, 1, 0.00000, 0, 0, 0.00000, 1, 2, 180.00000, 2.00000, 0.
1, 64.08000, 20.00000, 2, 14, 8, 17.50000, 1, 1, 9.00000, 1, 2, 0.00000, 1001.00000, 1.
0, 16.50000, 1.25000, 2, 11, 4, 0.25000, 0, 1, 1.00000, 0, 2, 108.00000, 99.00000, 0.
0, 68.67000, 15.00000, 2, 10, 9, 0.00000, 1, 1, 14.00000, 0, 2, 0.00000, 3377.00000, 1.
1, 76.75000, 22.29000, 2, 10, 9, 12.75000, 1, 1, 1.00000, 1, 2, 0.00000, 110.00000, 1.
0, 15.92000, 2.87500, 2, 11, 4, 0.08500, 0, 0, 0.00000, 0, 2, 120.00000, 1.00000, 0.
1, 34.83000, 4.00000, 2, 2, 5, 12.50000, 1, 0, 0.00000, 1, 2, 184.00000, 1.00000, 0.
0, 47.42000, 8.00000, 2, 10, 5, 6.50000, 1, 1, 6.00000, 0, 2, 375.00000, 51101.00000, 1.
1, 23.17000, 0.00000, 2, 8, 4, 0.00000, 0, 0, 0.00000, 0, 3, 184.00000, 1.00000, 1.
1, 45.17000, 1.50000, 2, 8, 4, 2.50000, 1, 0, 0.00000, 1, 2, 140.00000, 1.00000, 0.
1, 15.17000, 7.00000, 2, 10, 4, 1.00000, 0, 0, 0.00000, 0, 2, 600.00000, 1.00000, 0.
1, 18.83000, 0.41500, 1, 8, 4, 0.16500, 0, 1, 1.00000, 0, 2, 200.00000, 2.00000, 0.
1, 52.50000, 6.50000, 2, 4, 4, 6.29000, 1, 1, 15.00000, 0, 2, 0.00000, 11203.00000, 1.
1, 19.17000, 0.00000, 1, 7, 5, 0.00000, 0, 0, 0.00000, 1, 1, 500.00000, 2.00000, 1.
1, 18.00000, 0.16500, 2, 11, 7, 0.21000, 0, 0, 0.00000, 0, 2, 200.00000, 41.00000, 1.
1, 37.50000, 0.83500, 2, 10, 4, 0.04000, 0, 0, 0.00000, 0, 2, 120.00000, 6.00000, 0.
1, 22.67000, 1.58500, 1, 9, 4, 3.08500, 1, 1, 6.00000, 0, 2, 80.00000, 1.00000, 1.
1, 47.83000, 4.16500, 2, 14, 5, 0.08500, 0, 0, 0.00000, 1, 2, 520.00000, 1.00000, 0.
1, 34.08000, 2.50000, 2, 8, 4, 1.00000, 0, 0, 0.00000, 0, 2, 460.00000, 17.00000, 0.
0, 33.08000, 1.62500, 2, 2, 4, 0.54000, 0, 0, 0.00000, 1, 2, 0.00000, 1.00000, 0.
1, 43.08000, 0.37500, 1, 8, 4, 0.37500, 1, 1, 8.00000, 1, 2, 300.00000, 163.00000, 1.
1, 34.50000, 4.04000, 1, 3, 5, 8.50000, 1, 1, 7.00000, 1, 2, 195.00000, 1.00000, 1.
1, 42.75000, 3.00000, 2, 3, 5, 1.00000, 1, 0, 0.00000, 0, 2, 0.00000, 201.00000, 0.
1, 18.25000, 0.16500, 2, 2, 4, 0.25000, 0, 0, 0.00000, 1, 1, 280.00000, 1.00000, 0.
1, 23.08000, 2.50000, 2, 1, 1, 0.08500, 0, 0, 0.00000, 1, 2, 100.00000, 4209.00000, 0.
0, 22.50000, 8.46000, 1, 14, 4, 2.46000, 0, 0, 0.00000, 0, 2, 164.00000, 1.00000, 1.
1, 17.92000, 0.20500, 2, 6, 4, 0.04000, 0, 0, 0.00000, 0, 2, 280.00000, 751.00000, 0.
1, 18.42000, 10.41500, 1, 6, 4, 0.12500, 1, 0, 0.00000, 0, 2, 120.00000, 376.00000, 0.
0, 27.67000, 1.50000, 2, 7, 4, 2.00000, 1, 0, 0.00000, 0, 1, 368.00000, 1.00000, 0.
0, 18.92000, 9.25000, 1, 8, 4, 1.00000, 1, 1, 4.00000, 1, 2, 80.00000, 501.00000, 1.
1, 22.67000, 0.75000, 2, 3, 4, 1.58500, 0, 1, 1.00000, 1, 2, 400.00000, 10.00000, 0.
1, 62.50000, 12.75000, 1, 8, 8, 5.00000, 1, 0, 0.00000, 0, 2, 112.00000, 1.00000, 0.
0, 23.50000, 9.00000, 2, 11, 4, 8.50000, 1, 1, 5.00000, 1, 2, 120.00000, 1.00000, 1.
1, 35.25000, 3.16500, 2, 14, 8, 3.75000, 1, 0, 0.00000, 1, 2, 680.00000, 1.00000, 0.
0, 56.83000, 4.25000, 1, 1, 1, 5.00000, 0, 0, 0.00000, 1, 2, 0.00000, 5.00000, 0.
0, 53.33000, 0.16500, 2, 1, 1, 0.00000, 0, 0, 0.00000, 1, 1, 62.00000, 28.00000, 0.
1, 41.17000, 4.04000, 2, 13, 8, 7.00000, 1, 1, 8.00000, 0, 2, 320.00000, 1.00000, 1.
1, 42.17000, 5.04000, 2, 11, 8, 12.75000, 1, 0, 0.00000, 1, 2, 92.00000, 1.00000, 1.
1, 41.17000, 1.25000, 1, 9, 4, 0.25000, 0, 0, 0.00000, 0, 2, 0.00000, 196.00000, 0.
0, 33.75000, 0.75000, 2, 4, 5, 1.00000, 1, 1, 3.00000, 1, 2, 212.00000, 1.00000, 0.
1, 25.67000, 12.50000, 2, 13, 4, 1.21000, 1, 1, 67.00000, 1, 2, 140.00000, 259.00000, 1.
1, 24.33000, 6.62500, 1, 2, 4, 5.50000, 1, 0, 0.00000, 1, 1, 100.00000, 1.00000, 1.
1, 23.33000, 11.62500, 1, 9, 4, 0.83500, 1, 0, 0.00000, 1, 2, 160.00000, 301.00000, 1.
1, 30.67000, 2.50000, 2, 13, 8, 2.25000, 0, 0, 0.00000, 1, 1, 340.00000, 1.00000, 0.
1, 37.17000, 4.00000, 2, 8, 5, 5.00000, 1, 0, 0.00000, 1, 1, 280.00000, 1.00000, 0.
1, 26.25000, 1.54000, 2, 9, 4, 0.12500, 0, 0, 0.00000, 0, 2, 100.00000, 1.00000, 0.
0, 29.75000, 0.66500, 2, 9, 4, 0.25000, 0, 0, 0.00000, 1, 2, 300.00000, 1.00000, 0.
0, 23.00000, 1.83500, 2, 5, 3, 0.00000, 0, 1, 1.00000, 0, 2, 200.00000, 54.00000, 0.
1, 17.25000, 3.00000, 2, 4, 4, 0.04000, 0, 0, 0.00000, 1, 2, 160.00000, 41.00000, 0.
1, 29.25000, 14.79000, 2, 6, 4, 5.04000, 1, 1, 5.00000, 1, 2, 168.00000, 1.00000, 1.
0, 28.58000, 3.54000, 2, 3, 5, 0.50000, 1, 0, 0.00000, 1, 2, 171.00000, 1.00000, 0.
1, 34.58000, 0.00000, 2, 8, 4, 0.00000, 0, 0, 0.00000, 0, 3, 184.00000, 1.00000, 0.
1, 23.42000, 0.58500, 2, 8, 8, 0.08500, 1, 0, 0.00000, 0, 2, 180.00000, 1.00000, 0.
1, 25.00000, 11.25000, 2, 8, 4, 2.50000, 1, 1, 17.00000, 0, 2, 200.00000, 1209.00000, 1.
0, 18.75000, 7.50000, 2, 11, 4, 2.71000, 1, 1, 5.00000, 0, 2, 184.00000, 26727.00000, 1.
1, 17.08000, 0.25000, 2, 11, 4, 0.33500, 0, 1, 4.00000, 0, 2, 160.00000, 9.00000, 0.
0, 16.08000, 0.33500, 2, 1, 1, 0.00000, 0, 1, 1.00000, 0, 2, 160.00000, 127.00000, 0.
1, 32.92000, 2.50000, 2, 6, 4, 1.75000, 0, 1, 2.00000, 1, 2, 720.00000, 1.00000, 0.
0, 20.33000, 10.00000, 2, 8, 8, 1.00000, 1, 1, 4.00000, 0, 2, 50.00000, 1466.00000, 1.
0, 21.75000, 1.75000, 1, 5, 3, 0.00000, 0, 0, 0.00000, 0, 2, 160.00000, 1.00000, 0.
1, 33.17000, 1.04000, 2, 12, 8, 6.50000, 1, 0, 0.00000, 1, 2, 164.00000, 31286.00000, 1.
0, 25.33000, 2.08500, 2, 8, 8, 2.75000, 1, 0, 0.00000, 1, 2, 360.00000, 2.00000, 0.
0, 24.75000, 3.00000, 2, 11, 8, 1.83500, 1, 1, 19.00000, 0, 2, 0.00000, 501.00000, 1.
1, 30.83000, 0.00000, 2, 9, 4, 1.25000, 1, 1, 1.00000, 0, 2, 202.00000, 1.00000, 1.
1, 20.75000, 5.08500, 1, 5, 4, 0.29000, 0, 0, 0.00000, 0, 2, 140.00000, 185.00000, 0.
0, 40.33000, 8.12500, 1, 4, 4, 0.16500, 0, 1, 2.00000, 0, 2, 184.00000, 19.00000, 0.
1, 29.42000, 1.25000, 2, 8, 8, 0.25000, 0, 1, 2.00000, 1, 2, 400.00000, 109.00000, 0.
1, 40.92000, 0.50000, 1, 7, 4, 0.50000, 0, 0, 0.00000, 1, 2, 130.00000, 1.00000, 0.
0, 29.50000, 0.46000, 2, 4, 4, 0.54000, 1, 1, 4.00000, 0, 2, 380.00000, 501.00000, 1.
1, 54.42000, 0.50000, 1, 4, 8, 3.96000, 1, 0, 0.00000, 0, 2, 180.00000, 315.00000, 1.
1, 34.00000, 5.50000, 1, 8, 4, 1.50000, 0, 0, 0.00000, 1, 2, 60.00000, 1.00000, 0.
1, 25.00000, 12.00000, 2, 4, 4, 2.25000, 1, 1, 2.00000, 1, 2, 120.00000, 6.00000, 0.
0, 26.58000, 2.54000, 1, 1, 1, 0.00000, 0, 0, 0.00000, 1, 2, 180.00000, 61.00000, 0.
0, 33.08000, 4.62500, 2, 11, 8, 1.62500, 1, 1, 2.00000, 0, 2, 0.00000, 1.00000, 1.
1, 33.67000, 2.16500, 2, 8, 4, 1.50000, 0, 0, 0.00000, 0, 3, 120.00000, 1.00000, 0.
1, 36.17000, 5.50000, 2, 3, 5, 5.00000, 0, 0, 0.00000, 0, 2, 210.00000, 688.00000, 0.
1, 19.50000, 0.29000, 2, 4, 4, 0.29000, 0, 0, 0.00000, 0, 2, 280.00000, 365.00000, 0.
1, 24.17000, 0.87500, 2, 11, 4, 4.62500, 1, 1, 2.00000, 1, 2, 520.00000, 2001.00000, 1.
0, 30.50000, 6.50000, 2, 8, 5, 4.00000, 1, 1, 7.00000, 1, 2, 0.00000, 3066.00000, 1.
