7.21722, 0.24657, 0.38835, 14.29909, 0.05019, 54.99390, 193.98911, 0.98612, 3.10540, 0.44301, 8.99370, 0.
6.01527, 0.10024, 0.45310, 10.60449, 0.04866, 68.99472, 147.99674, 0.97795, 2.92118, 0.35395, 9.30672, 1.
7.60926, 0.21960, 0.59752, 2.09619, 0.06473, 47.01432, 164.98781, 0.97135, 3.04690, 0.55042, 10.10018, 0.
7.20069, 0.35140, 0.34741, 5.70370, 0.03692, 25.99593, 98.01357, 0.98790, 2.91143, 0.61188, 12.50432, 0.
6.42088, 0.38235, 0.23377, 7.20154, 0.05695, 41.00055, 151.02182, 0.99289, 3.11589, 0.60768, 9.20154, 1.
5.78039, 0.23956, 0.21909, 1.52535, 0.02668, 20.99180, 110.00552, 0.98658, 3.29383, 0.58025, 10.98962, 0.
7.89134, 0.16668, 0.32300, 1.59194, 0.02755, 46.98244, 150.00697, 1.00384, 3.30483, 0.75948, 9.58885, 0.
6.80856, 0.20810, 0.38624, 6.33200, 0.02095, 40.00418, 121.01472, 0.99783, 3.19010, 0.54622, 12.01121, 0.
6.92081, 0.13534, 0.27027, 4.39195, 0.02459, 13.98958, 107.00236, 0.99549, 3.24062, 0.48001, 10.40669, 0.
6.58733, 0.14722, 0.31605, 6.00991, 0.03268, 59.00249, 127.99407, 0.99293, 3.17273, 0.71253, 12.10271, 0.
6.69938, 0.23262, 0.25678, 1.54168, 0.03622, 118.50742, 215.99530, 1.00089, 3.54722, 0.63894, 9.38631, 1.
6.78805, 0.28655, 0.34034, 12.79078, 0.04128, 60.00338, 167.99530, 1.00477, 3.10204, 0.53471, 9.80768, 1.
5.39031, 0.30540, 0.29530, 1.20370, 0.04230, 25.00723, 92.99282, 0.98989, 3.29093, 0.41474, 13.58549, 0.
6.78088, 0.32430, 0.44692, 6.99327, 0.04799, 29.01605, 154.99367, 0.99698, 3.13809, 0.40610, 9.50016, 1.
7.50512, 0.24996, 0.34014, 6.70353, 0.03687, 44.98420, 137.98743, 0.97832, 3.21193, 0.66964, 11.40483, 0.
7.01986, 0.21005, 0.28557, 7.49577, 0.05922, 45.00339, 185.02285, 1.01043, 3.33696, 0.56112, 9.39284, 1.
5.99696, 0.25109, 0.40998, 5.19828, 0.03760, 70.00699, 177.99491, 1.00142, 3.39268, 0.40382, 12.29429, 0.
6.10690, 0.37240, 0.20114, 6.60083, 0.04357, 24.99576, 136.99748, 0.99765, 3.29951, 0.70451, 10.37713, 0.
7.61592, 0.20484, 0.28723, 14.21681, 0.05807, 52.99212, 212.50624, 0.99682, 3.13428, 0.45495, 8.90765, 0.
8.50326, 0.19460, 0.29882, 1.11080, 0.02248, 34.00262, 95.00345, 1.00248, 2.82430, 0.38277, 10.00970, 1.
8.01216, 0.45019, 0.26802, 10.79175, 0.05021, 25.00629, 156.99369, 1.00282, 3.06183, 0.46128, 11.40577, 0.
6.00784, 0.18440, 0.33175, 1.10508, 0.04680, 45.00445, 125.98893, 1.01089, 3.30932, 0.45411, 11.61439, 0.
7.50556, 0.22872, 0.30803, 13.09000, 0.06354, 26.00031, 180.00985, 0.99787, 3.05633, 0.53371, 9.10000, 0.
7.98985, 0.19353, 0.31129, 2.02390, 0.06935, 47.98960, 140.01434, 1.00554, 3.18276, 0.50373, 9.59747, 0.
6.51692, 0.32877, 0.27898, 6.09309, 0.01509, 41.00366, 103.00732, 0.98830, 3.23669, 0.31741, 12.20010, 0.
7.20215, 0.15506, 0.37862, 1.81101, 0.04427, 21.00611, 159.00894, 0.99041, 3.51326, 0.47433, 9.99098, 1.
5.70230, 0.20834, 0.29479, 3.47572, 0.02824, 27.01277, 146.02117, 0.98098, 3.16704, 0.35857, 12.10442, 0.
7.10662, 0.15799, 0.35876, 10.70441, 0.05630, 20.00193, 89.99879, 0.97279, 3.15860, 0.44682, 10.88666, 0.
7.51048, 0.19519, 0.41384, 1.18122, 0.04887, 25.98988, 130.99686, 0.98132, 3.16487, 0.51138, 11.10884, 1.
