516.00003, 528.00017, 1346892.00001, 1346907.99989, 143.00007, 14.99997, 15.99990, 14742.00004, 76.00012, 125.00001, 1352.99999, 0.00001, 1.00015, 70.00012, 0.76265, 0.25488, 0.75002, 0.00902, 0.80005, 0.99997, 1.00011, 2.15526, 1.07906, 1.20409, 0.25011, -0.19459, 0.32401, 1.
38.99983, 213.99992, 1992062.00001, 1992136.99993, 6998.00006, 280.00002, 142.99993, 724818.99998, 42.99997, 123.99983, 1358.00016, -0.00026, 0.99998, 39.99978, 0.05751, 0.46691, 0.42861, 0.12889, 0.62495, 0.52457, 0.00005, 3.84496, 2.24287, 1.87508, -0.57140, -0.19075, 0.99994, 0.
1005.00001, 1029.99991, 2315017.00003, 2315030.00011, 204.00005, 29.99982, 17.00010, 22387.99992, 94.99988, 123.99994, 1690.00022, 0.99992, -0.00000, 60.00005, 0.78109, 0.37231, 0.51993, 0.01476, 0.83328, 0.76470, -0.00008, 2.30959, 1.39799, 1.11386, -0.48008, -0.14283, 0.53790, 1.
39.00004, 191.99985, 1586861.99991, 1587011.00002, 11504.99995, 577.00011, 348.99995, 1320193.99999, 26.99987, 141.99988, 1401.99997, 0.00003, 1.00006, 39.99995, 0.05568, 0.49538, 0.97393, 0.10915, 0.26524, 0.42688, 0.00006, 4.06105, 2.18457, 2.17336, -0.02606, -0.10341, 1.00012, 0.
1048.99976, 1059.00000, 764080.99979, 764091.99991, 70.00006, 12.00007, 11.00009, 7278.99982, 81.99996, 125.00002, 1686.99994, 1.00007, -0.00011, 100.00012, 0.74446, 0.36357, 0.90910, 0.00591, 0.83347, 1.00013, 1.00002, 1.84500, 1.00001, 1.04132, 0.09095, -0.18770, 0.21738, 1.
613.99988, 621.99983, 2206544.00000, 2206572.00015, 160.99990, 17.99989, 27.99979, 18876.99997, 107.99989, 134.00005, 1363.99993, -0.00009, 0.99988, 99.99997, 0.90033, 0.28140, 0.28580, 0.00585, 0.44439, 0.99986, 0.99996, 2.20668, 0.90318, 1.44714, 0.71416, -0.08408, 0.37256, 1.
613.99990, 621.99988, 2215715.99981, 2215730.00018, 68.00010, 12.99988, 13.99997, 7990.00005, 109.00003, 132.99991, 1363.99996, -0.00005, 0.99992, 99.99986, 0.90033, 0.39269, 0.57144, 0.00576, 0.61521, 1.00007, 1.00012, 1.83252, 0.90323, 1.14635, 0.42864, -0.08201, 0.21943, 1.
477.00011, 487.99981, 1134906.99990, 1134921.00015, 116.00005, 17.99995, 13.99997, 11801.00000, 64.00008, 133.99998, 1692.00001, 0.99994, 0.00008, 142.99999, 0.56386, 0.24683, 0.78563, 0.00637, 0.61112, 1.00006, 1.00003, 2.06448, 1.04151, 1.14609, 0.21428, -0.20516, 0.27131, 1.
1337.99997, 1349.99992, 1313691.99994, 1313714.00015, 126.00020, 32.00009, 23.99987, 16733.99985, 124.99989, 143.00002, 1630.00014, 1.00004, 0.00004, 99.99987, 0.34366, 0.52276, 0.54535, 0.00734, 0.37498, 0.91670, 1.00007, 2.10042, 1.07911, 1.34249, 0.45458, 0.03758, 0.43660, 1.
0.00006, 828.00009, 468317.00006, 468520.00009, 20725.99994, 1192.99992, 709.00001, 2499818.99988, 24.99997, 143.00001, 1402.00007, -0.00008, 0.99994, 40.00012, -0.00004, 0.87665, 0.24500, 0.59054, 0.69417, 0.28646, 0.00005, 4.31640, 2.91826, 2.30755, -0.75456, -0.05767, 0.99996, 0.
21.00001, 74.00010, 5367323.99990, 5367377.00007, 783.99997, 65.99987, 53.99997, 82565.00011, 67.00001, 133.00015, 1648.00004, 1.00019, -0.00012, 80.00003, 0.02548, 0.72074, 1.00013, 0.03214, 0.80309, 0.98166, 0.49979, 2.89430, 1.72426, 1.72425, -0.00006, -0.17720, 1.00001, 1.
41.00002, 195.99983, 579794.99997, 579856.99996, 6056.99993, 209.00014, 137.99980, 627912.99991, 39.00011, 126.00003, 1357.99999, -0.00006, 1.00014, 40.00006, 0.06054, 0.36956, 0.40004, 0.11418, 0.74155, 0.44926, 0.00000, 3.78231, 2.19030, 1.79250, -0.60001, -0.19003, 0.99986, 0.
1089.00012, 1098.00015, 902187.99995, 902203.00005, 73.00000, 11.99980, 16.00008, 6996.00009, 79.99995, 123.99992, 1360.00008, 0.99995, -0.00005, 300.00013, 0.38533, 0.45926, 0.60004, 0.00646, 0.74996, 0.93747, 1.00001, 1.86338, 0.95426, 1.17599, 0.40003, -0.25130, 0.24682, 1.
1027.00008, 1034.00011, 2928246.99997, 2928258.99978, 50.99999, 8.00001, 12.00011, 5999.00004, 111.00016, 134.99990, 1692.00002, 0.00008, 1.00003, 69.99989, 0.77778, 0.39291, 0.58313, 0.00417, 0.87487, 1.00009, 0.99997, 1.70750, 0.84505, 1.07931, 0.41669, -0.08115, 0.18928, 0.
240.99990, 360.00020, 3711660.99989, 3711800.00000, 7079.99993, 491.99994, 293.00008, 773694.00009, 42.99975, 139.99995, 1665.99999, -0.00003, 0.99988, 39.99980, 0.28919, 0.57193, 0.85607, 0.07144, 0.24202, 0.47453, 0.99989, 3.85013, 2.07573, 2.14285, 0.14397, -0.14623, 0.99994, 0.
308.99999, 320.00004, 574195.99994, 574215.99993, 155.99991, 16.99996, 19.99999, 15847.99982, 73.99991, 127.00003, 1361.99995, 0.00000, 0.99994, 99.99979, 0.45365, 0.29085, 0.55008, 0.00816, 0.64698, 1.00015, 0.99998, 2.19299, 1.04150, 1.30114, 0.44996, -0.20636, 0.36628, 1.
79.00009, 87.99984, 2012938.00004, 2012949.00004, 66.00009, 10.00010, 10.99990, 5651.99993, 74.99995, 100.99999, 1356.00012, 1.00026, 0.00019, 70.00006, 0.11654, 0.33322, 0.81828, 0.00667, 0.90004, 1.00006, 0.99999, 1.81950, 0.95435, 1.04140, 0.18194, -0.33091, 0.20530, 0.
513.00009, 528.99982, 350481.00000, 350500.00014, 157.99994, 28.00000, 19.00005, 15719.00013, 88.99990, 111.00001, 1354.00016, 0.99999, -0.00005, 69.99999, 0.75782, 0.48042, 0.84191, 0.01196, 0.57146, 1.00005, 0.99988, 2.19879, 1.20419, 1.27862, 0.15787, -0.22281, 0.50290, 0.
382.99996, 395.99993, 133188.00001, 133202.99978, 126.99999, 18.99991, 15.00006, 13937.99984, 89.99994, 134.99988, 1688.00024, 1.00019, -0.00006, 59.99990, 0.45403, 0.34874, 0.86686, 0.00769, 0.68438, 1.00011, 0.99992, 2.10371, 1.11366, 1.17629, 0.13326, -0.14273, 0.32858, 1.
1115.00001, 1129.99990, 817075.99992, 817090.00005, 139.99999, 20.99988, 14.00000, 13836.00010, 57.99995, 134.99992, 1690.00005, 0.99987, 0.00014, 149.99989, 0.66274, 0.33334, 0.93334, 0.00892, 0.71427, 1.00002, -0.00003, 2.14609, 1.17621, 1.14616, -0.06657, -0.22779, 0.35108, 1.
1250.99971, 1274.00010, 3874199.00016, 3874261.00009, 994.00008, 28.99995, 61.99989, 68850.99995, 15.00013, 118.99996, 1387.00003, 0.00005, 0.99995, 50.00002, 0.16280, 0.30282, 0.37095, 0.01651, 0.79296, 1.00005, 1.00002, 2.99728, 1.36168, 1.79228, 0.62882, -0.45865, 0.99952, 0.
42.99987, 218.00012, 1761411.99995, 1761479.99983, 6776.00002, 259.00007, 133.00001, 700390.99987, 36.99989, 124.00011, 1358.00003, -0.00009, 0.99996, 40.00001, 0.06326, 0.43063, 0.38859, 0.12904, 0.67572, 0.51146, -0.00010, 3.83095, 2.24321, 1.83228, -0.61150, -0.19263, 1.00016, 0.
1063.00009, 1082.99989, 3257887.00000, 3257901.00003, 102.00004, 27.00001, 14.99993, 9713.99985, 83.99992, 116.00003, 1361.99989, 1.00013, -0.00016, 79.99995, 0.40957, 0.63568, 0.69972, 0.01464, 0.74059, 0.93329, 0.00012, 2.00854, 1.30088, 1.14595, -0.30012, -0.25600, 0.46317, 1.
107.00004, 120.00005, 2126448.99981, 2126462.00009, 102.99988, 18.99999, 13.00009, 12423.99996, 112.00014, 132.00015, 1356.00008, 1.00020, -0.00019, 69.99995, 0.15782, 0.39059, 0.99981, 0.00976, 0.68421, 0.99995, 0.49989, 2.01277, 1.11396, 1.11389, -0.00009, -0.05745, 0.29147, 0.
-0.00010, 14.00010, 677297.00007, 677417.00005, 812.00025, 92.99990, 119.99998, 60259.99993, 50.99996, 93.00005, 1357.99997, 0.99999, -0.00005, 70.00000, 0.00004, 0.51680, 0.11668, 0.01039, 0.15071, 1.00002, 1.00003, 2.90964, 1.14614, 2.07940, 0.88343, -0.42019, 0.99981, 0.
15.00009, 31.99999, 1003574.99997, 1003594.00001, 131.99999, 17.99995, 20.00018, 14925.99984, 105.00006, 124.00006, 1386.99970, 0.00010, 1.00002, 40.00012, 0.02162, 0.59121, 0.89482, 0.01224, 0.94444, 0.95004, 0.99998, 2.12057, 1.23058, 1.27885, 0.10549, -0.11654, 0.53458, 1.
146.99998, 171.99982, 2975076.99998, 2975090.00010, 169.99994, 28.00027, 14.00032, 20714.00011, 113.99995, 132.00006, 1356.00013, -0.00009, 0.99998, 40.00010, 0.21690, 0.47682, 0.52012, 0.01836, 0.89279, 0.92864, 0.00011, 2.23034, 1.39784, 1.11392, -0.47991, -0.04811, 0.53781, 0.
1267.99996, 1285.00006, 571985.99987, 572003.99984, 195.99998, 22.99996, 17.99994, 18986.00001, 82.00002, 118.00015, 1368.00005, 1.00003, 0.00026, 79.99997, 0.12119, 0.35953, 0.94428, 0.01236, 0.73928, 1.00008, 0.99996, 2.29233, 1.23066, 1.25535, 0.05563, -0.24322, 0.50626, 1.
1218.99994, 1230.99996, 701104.99997, 701126.00017, 183.00022, 19.00007, 21.00007, 19651.99992, 90.99990, 125.99994, 1358.00024, 0.00009, 1.00016, 40.00006, 0.18691, 0.27376, 0.57144, 0.00894, 0.63171, 0.99994, 0.99992, 2.26235, 1.07920, 1.32233, 0.42870, -0.16093, 0.41684, 1.
311.99991, 322.00004, 10391495.00003, 10391506.99996, 87.99985, 12.99996, 12.00019, 9642.99980, 90.99992, 125.99990, 1358.00003, -0.00003, 0.99997, 39.99993, 0.45930, 0.26680, 0.83334, 0.00737, 0.76937, 1.00007, 0.99999, 1.94449, 0.99986, 1.07916, 0.16668, -0.14380, 0.22896, 1.
40.99997, 212.00012, 2609514.00015, 2609579.99996, 5950.99994, 302.00015, 136.00005, 617708.00006, 38.00015, 123.99990, 1356.00013, -0.00017, 0.99998, 40.00013, 0.06039, 0.47269, 0.38616, 0.12608, 0.56621, 0.48539, -0.00021, 3.77457, 2.23292, 1.81942, -0.61399, -0.18896, 1.00001, 1.
690.99990, 713.00018, 1446059.99998, 1446072.99985, 142.99986, 39.00000, 24.00002, 15000.00013, 93.00003, 119.00002, 1366.00014, 1.00028, 0.00002, 79.99998, 0.95602, 0.49980, 0.59103, 0.01605, 0.56409, 0.54180, -0.00000, 2.15545, 1.34245, 1.11397, -0.40915, -0.18042, 0.47302, 1.
213.00008, 223.00005, 625576.99988, 625587.99993, 86.99998, 15.99978, 11.00003, 9527.00019, 84.00004, 132.00008, 1691.99986, 0.99986, -0.00009, 59.99999, 0.25191, 0.20920, 0.90926, 0.00582, 0.62497, 1.00011, 0.99976, 1.93952, 1.00022, 1.04136, 0.09087, -0.14453, 0.21726, 1.
322.99988, 334.00003, 367323.99980, 367329.99994, 27.99991, 10.99994, 7.00002, 3576.00008, 119.99992, 135.00007, 1358.00007, -0.00006, 0.99986, 49.99992, 0.47564, 0.57584, 0.54534, 0.00782, 1.00003, 0.85716, 0.00000, 1.44721, 1.04114, 0.77835, -0.45452, -0.00219, 0.17158, 0.
932.99991, 939.99995, 612662.00011, 612672.00014, 51.99996, 8.99973, 10.00012, 8856.99992, 160.99991, 181.99993, 1386.99995, -0.00004, 0.99998, 40.00009, 0.64471, 0.25709, 0.70007, 0.00502, 0.77782, 0.99980, 0.99989, 1.71593, 0.84505, 0.99999, 0.29996, 0.33078, 0.17537, 0.
1140.00004, 1148.00002, 1733269.00003, 1733275.99998, 26.00002, 13.00012, 7.00007, 3430.99994, 123.00010, 143.00010, 1359.99988, 0.00001, 0.99989, 49.99992, 0.31175, 0.53572, 0.87518, 0.00603, 0.61546, 0.99980, 0.00011, 1.41501, 0.90311, 0.84514, -0.12497, 0.03099, 0.16219, 0.
1323.00003, 1332.99990, 68444.99995, 68505.99994, 329.99990, 48.00001, 61.00002, 33449.00003, 90.00000, 119.00008, 1352.99999, -0.00007, 0.99998, 119.99997, 0.02960, 0.45898, 0.16399, 0.00744, 0.20819, 1.00015, 1.00009, 2.51857, 0.99997, 1.78524, 0.83625, -0.20824, 0.88611, 1.
148.99990, 183.00009, 2811847.00012, 2811861.00003, 219.00012, 42.99992, 20.99991, 26682.99999, 108.99994, 134.00000, 1357.99998, 0.00001, 0.99990, 39.99991, 0.21945, 0.53991, 0.41177, 0.02492, 0.79076, 0.66647, -0.00003, 2.34034, 1.53148, 1.14621, -0.58824, -0.04795, 0.76099, 0.
41.00005, 218.00003, 553548.99987, 553733.00003, 16759.00003, 728.99991, 433.00004, 2020624.00000, 23.99998, 143.00015, 1402.00007, -0.00001, 0.99997, 40.00006, 0.05856, 0.48523, 0.96201, 0.12622, 0.24276, 0.42488, 0.99993, 4.22414, 2.24805, 2.26471, 0.03795, -0.05804, 1.00006, 0.
358.99989, 369.99991, 652992.00011, 653003.99985, 83.99990, 12.99985, 12.00009, 9521.99996, 86.99994, 133.99984, 1627.99992, 0.99988, 0.00014, 69.99994, 0.44095, 0.36356, 0.91678, 0.00678, 0.84618, 1.00004, 1.00006, 1.92440, 1.04136, 1.07913, 0.08323, -0.11433, 0.24328, 1.
38.99990, 66.00009, 1384526.00004, 1384579.00014, 794.00011, 130.99997, 91.00007, 101434.99999, 119.00000, 139.99986, 1401.99997, -0.00004, 1.00000, 39.99997, 0.05567, 0.44523, 0.50928, 0.01935, 0.20614, 0.58250, 1.00002, 2.89996, 1.43145, 1.72429, 0.49044, -0.00189, 0.99957, 0.
128.99997, 162.00008, 419383.99988, 419405.00001, 288.99995, 64.00000, 36.99986, 34165.00000, 109.00012, 132.99984, 1358.00019, 0.00004, 0.99998, 175.00005, 0.19007, 0.58299, 0.63634, 0.02431, 0.51563, 0.56787, -0.00002, 2.46094, 1.51863, 1.32220, -0.36354, -0.07625, 0.93134, 1.
30.00004, 38.99985, 274229.99983, 274243.99994, 54.00002, 17.00013, 14.99988, 5911.99998, 96.99990, 131.99985, 1353.99994, 1.00012, -0.00015, 69.99996, 0.04433, 0.57134, 0.64286, 0.00647, 0.52949, 0.93326, 1.00006, 1.73242, 0.95419, 1.14604, 0.35707, -0.14459, 0.23598, 0.
38.99991, 216.00001, 1903354.99984, 1903422.99988, 6878.00008, 247.00001, 128.00001, 709362.99991, 37.99993, 126.00009, 1357.99994, 0.00000, 0.99993, 39.99998, 0.05745, 0.42859, 0.38443, 0.13025, 0.71668, 0.53135, 0.00004, 3.83751, 2.24803, 1.83258, -0.61576, -0.19417, 0.99987, 0.
40.99993, 205.99997, 1721788.00003, 1721967.99997, 12051.00005, 630.99997, 389.99994, 1383986.99998, 32.99995, 140.00013, 1402.00008, -0.00005, 0.99998, 39.99980, 0.05844, 0.59423, 0.91677, 0.11783, 0.26160, 0.46148, 1.00006, 4.08085, 2.21752, 2.25509, 0.08347, -0.10282, 1.00016, 0.
1154.99978, 1171.99990, 430639.00007, 430674.00008, 260.00001, 34.00006, 42.00017, 27974.00010, 95.99999, 118.99993, 1353.00003, -0.00007, 1.00011, 70.00004, 0.26745, 0.56319, 0.48570, 0.01260, 0.49996, 0.83333, 0.99999, 2.41499, 1.23045, 1.54424, 0.51446, -0.15944, 0.87554, 1.
18.00005, 25.99993, 471253.00000, 471281.00006, 168.00003, 24.00014, 28.00000, 20266.99997, 102.00003, 143.00010, 1359.99990, 1.00013, 0.00021, 70.00005, 0.02657, 0.24998, 0.28592, 0.00583, 0.33340, 0.99997, 1.00008, 2.22544, 0.90304, 1.44723, 0.71436, -0.05758, 0.37260, 0.
1152.00015, 1161.00007, 969900.00005, 969911.00001, 70.00000, 9.00000, 11.00009, 7846.00010, 98.99989, 126.99985, 1632.00005, 0.99997, -0.00011, 99.99990, 0.57709, 0.29304, 0.81814, 0.00567, 1.00005, 1.00001, 0.99980, 1.84518, 0.95407, 1.04149, 0.18176, -0.12431, 0.20515, 0.
113.99994, 134.00001, 115355.99993, 115417.99994, 532.00008, 74.99994, 73.00008, 54450.99998, 93.99996, 111.00010, 1391.99997, 0.00020, 1.00007, 220.00003, 0.16398, 0.57103, 0.32266, 0.01445, 0.26688, 0.84928, 0.99969, 2.72585, 1.30105, 1.79245, 0.67748, -0.20054, 0.99814, 1.
331.00008, 347.00006, 2077064.00003, 2077074.00006, 88.00002, 16.99990, 11.00006, 10514.99987, 111.00003, 131.99996, 1692.00009, 0.99999, -0.00004, 70.00016, 0.39141, 0.45010, 0.62501, 0.00963, 0.94122, 0.90898, -0.00000, 1.94451, 1.20407, 0.99997, -0.37502, -0.06672, 0.27906, 1.
38.99994, 212.00015, 2730163.00002, 2730230.00022, 6108.00010, 299.00002, 149.00001, 635283.99990, 39.99997, 124.99983, 1356.00012, 0.00016, 0.99994, 40.00010, 0.05746, 0.47290, 0.38728, 0.12761, 0.57868, 0.44977, 0.00008, 3.78585, 2.23814, 1.82615, -0.61284, -0.18749, 1.00001, 0.
90.00006, 131.00004, 906500.00007, 906533.99998, 571.00016, 57.99988, 43.00001, 62822.99987, 73.00002, 252.00014, 1691.99994, 0.99989, 0.00007, 80.00002, 0.10626, 0.59035, 0.82935, 0.02403, 0.70700, 0.79061, 0.00005, 2.75647, 1.61260, 1.53150, -0.17061, -0.14056, 0.99944, 1.
238.99997, 281.99982, 505111.99997, 505127.00013, 225.99998, 64.00008, 32.99990, 28906.00008, 120.00008, 140.99988, 1359.99996, 0.00002, 1.00009, 99.99989, 0.35140, 0.64959, 0.34876, 0.03160, 0.67196, 0.45465, -0.00025, 2.35438, 1.63363, 1.17616, -0.65115, -0.00094, 0.90751, 1.
1327.00001, 1332.00002, 1647908.00007, 1647953.99988, 143.99988, 20.00006, 47.00019, 17271.00009, 109.99996, 131.99976, 1353.99997, 0.00016, 0.99997, 39.99999, 0.03252, 0.37398, 0.10862, 0.00379, 0.24995, 0.97872, 1.00003, 2.15847, 0.69894, 1.66265, 0.89146, -0.06292, 0.38190, 1.
40.99984, 190.00010, 508837.00004, 508895.99997, 5702.00002, 215.99999, 118.99997, 591835.00003, 45.00007, 126.00014, 1356.00007, 0.00017, 0.99996, 39.99988, 0.06056, 0.35144, 0.39595, 0.10986, 0.68981, 0.49601, 0.00007, 3.75592, 2.17324, 1.77096, -0.60403, -0.18894, 0.99994, 0.
759.00015, 767.99994, 3896731.99996, 3896739.99997, 53.99987, 10.00008, 7.99975, 6028.00011, 90.00006, 126.99986, 1690.00001, 1.00023, 0.00009, 70.00016, 0.89828, 0.24996, 0.88911, 0.00536, 0.89984, 1.00007, 0.00002, 1.73240, 0.95407, 0.90278, -0.11131, -0.12793, 0.17749, 1.
85.00000, 100.99990, 2023127.00001, 2023150.00005, 268.00016, 28.00001, 25.00013, 26355.99996, 83.99990, 118.00014, 1356.00017, 0.99999, -0.00009, 70.00005, 0.12527, 0.27167, 0.69568, 0.01158, 0.57116, 0.92009, 1.00004, 2.42806, 1.20430, 1.36170, 0.30449, -0.23174, 0.60781, 0.
41.00003, 393.00007, 1924169.00000, 1924363.00007, 10429.00004, 577.99999, 382.00009, 1196792.00011, 32.99990, 141.00002, 1401.99995, 0.00002, 1.00010, 39.99994, 0.05834, 0.84727, 0.55109, 0.25102, 0.60901, 0.50782, -0.00021, 4.01841, 2.54651, 2.28776, -0.44902, -0.10346, 1.00019, 0.
1373.99996, 1381.99988, 1036577.00006, 1036598.00013, 110.00009, 9.00010, 20.99996, 11569.99998, 93.00007, 118.00000, 1386.99980, -0.00008, 0.99990, 39.99983, 0.00735, 0.34514, 0.38104, 0.00582, 0.88893, 0.99990, 1.00001, 2.04119, 0.90313, 1.32226, 0.61922, -0.17822, 0.29017, 1.
111.00004, 121.00019, 104337.00013, 104352.99995, 101.00007, 10.00003, 17.00005, 16669.00001, 152.99999, 174.99998, 1353.00005, 0.00008, 0.99999, 100.00008, 0.16413, 0.36895, 0.62501, 0.00754, 1.00002, 0.94117, 1.00008, 2.00429, 0.99994, 1.20404, 0.37498, 0.28943, 0.27917, 1.
73.00001, 86.99991, 272158.99990, 272167.99984, 68.99998, 19.00010, 13.00006, 8812.99989, 118.00010, 140.99990, 1358.00002, -0.00002, 1.00008, 200.00002, 0.10770, 0.45236, 0.64293, 0.01032, 0.73684, 0.69228, -0.00025, 1.83877, 1.14595, 0.95417, -0.35715, -0.00218, 0.23588, 1.
41.00017, 196.99998, 1959682.99988, 1959849.99998, 11411.00013, 800.99983, 432.99998, 1303229.00010, 40.00004, 141.00004, 1399.99986, -0.00009, 1.00007, 39.99994, 0.05868, 0.56205, 0.93405, 0.11128, 0.19480, 0.38554, 0.99990, 4.05728, 2.19315, 2.22281, 0.06594, -0.10765, 1.00004, 0.
449.99990, 465.99988, 11741475.99988, 11741833.00004, 3318.99998, 220.99990, 356.99995, 363821.00000, 37.00004, 133.00001, 1359.99998, -0.00010, 0.99990, 39.99999, 0.66182, 0.41879, 0.04476, 0.01180, 0.07249, 0.99995, 0.99988, 3.52103, 1.20411, 2.55274, 0.95518, -0.14378, 1.00001, 0.
38.99993, 190.99997, 1565555.00012, 1565702.99990, 13114.00002, 617.99993, 380.99999, 1507625.00002, 32.99977, 141.00006, 1399.99991, 0.00004, 1.00010, 39.99992, 0.05578, 0.41689, 0.97399, 0.10848, 0.24588, 0.38858, -0.00019, 4.11773, 2.18169, 2.17032, -0.02624, -0.10203, 1.00008, 0.
1551.00005, 1576.00004, 2071735.00022, 2071745.99999, 143.00003, 35.99996, 25.00002, 17041.99997, 109.00008, 134.99993, 1667.99989, 1.00002, -0.00007, 99.99983, 0.11033, 0.48011, 0.43983, 0.01492, 0.69462, 0.43996, -0.00008, 2.15532, 1.39791, 1.04143, -0.56001, -0.06884, 0.45469, 1.
1570.99980, 1583.00005, 435870.99987, 435916.00019, 379.00002, 34.99994, 45.00010, 37694.99996, 79.99991, 123.99981, 1699.99997, -0.00022, 0.99988, 90.00021, 0.13745, 0.29833, 0.26673, 0.00718, 0.34306, 0.99996, 1.00004, 2.57859, 1.07915, 1.65317, 0.73331, -0.22295, 0.82996, 0.
406.00001, 417.00001, 4025551.00016, 4025564.00013, 88.99996, 14.00004, 13.00003, 11758.99993, 124.99996, 143.00007, 1369.99993, 0.00009, 1.00004, 40.00003, 0.59286, 0.37768, 0.84626, 0.00815, 0.78574, 1.00000, 1.00007, 1.94935, 1.04127, 1.11369, 0.15387, 0.03240, 0.25703, 1.
224.99994, 235.00004, 719009.00006, 719023.99993, 116.00012, 16.99995, 14.99976, 11656.00008, 71.00003, 126.99991, 1634.00004, 0.00007, 0.99992, 124.99994, 0.27546, 0.22672, 0.66667, 0.00618, 0.58818, 1.00008, 1.00017, 2.06455, 0.99992, 1.17603, 0.33332, -0.21501, 0.26591, 0.
1066.99999, 1102.99995, 4532922.00007, 4532947.99983, 363.99989, 98.99998, 59.99994, 41956.00009, 99.00003, 133.00008, 1357.99990, 1.00005, -0.00015, 99.99991, 0.37559, 0.61117, 0.72211, 0.02665, 0.36362, 0.43321, 0.00011, 2.56116, 1.55656, 1.41508, -0.27791, -0.09947, 0.98553, 1.
237.99992, 354.00011, 87743.99989, 87794.00006, 3287.99993, 191.00014, 114.00000, 260659.99991, 36.00009, 103.00011, 1663.99995, 0.00008, 0.99993, 40.00006, 0.28598, 0.43322, 0.43104, 0.06970, 0.60720, 0.43853, 0.00012, 3.51685, 2.06451, 1.69908, -0.56887, -0.38072, 1.00013, 0.
653.99986, 661.00011, 1465420.00010, 1465433.00017, 54.99988, 13.00002, 12.99989, 6302.00014, 107.00004, 126.00013, 1353.99996, -0.00007, 1.00006, 40.00009, 0.96606, 0.39573, 0.53854, 0.00519, 0.53860, 1.00004, 0.99994, 1.74033, 0.84502, 1.11387, 0.46140, -0.10493, 0.19649, 1.
